( neut_parl_s01_0219 "vous ne nous avez pas convaincus une seconde." )
( neut_parl_s01_0220 "or nous allons parler en même temps, du pouvoir réglementaire à l'échelon régional." )
( neut_parl_s01_0221 "la gauche leur propose des contrats et la droite leur impose des décrets." )
( neut_parl_s01_0222 "cela étant, il y a bien eu une séance de travail avec mon cabinet." )
( neut_parl_s01_0223 "simplement, le premier ministre, s'il l'estime utile, peut le communiquer." )
( neut_parl_s01_0224 "viendra un moment où il se posera des questions." )
( neut_parl_s01_0225 "vous voulez aujourd'hui vous racheter une virginité." )
( neut_parl_s01_0226 "c'est la même chose pour la dette." )
( neut_parl_s01_0227 "ainsi, à la réunion, la compétence agricole relève du conseil général." )
( neut_parl_s01_0228 "voulez-vous maintenir le statu quo ?" )
( neut_parl_s01_0229 "La parole est à monsieur philippe martin." )
( neut_parl_s01_0230 "c'est tout simplement une lutte, pour la sauvegarde de notre civilisation." )
( neut_parl_s01_0231 "Les personnes handicapées ont le droit à une retraite." )
( neut_parl_s01_0232 "d'autres mesures, dans ce texte, vont dans le sens de l'économie d'énergie." )
( neut_parl_s01_0233 "la loi a quelques manques, que nous n'avons pas su résoudre." )
( neut_parl_s01_0234 "la seconde proposition est de même nature." )
( neut_parl_s01_0235 "c'est ce que nous faisons notamment, en dialoguant avec les maires." )
( neut_parl_s01_0236 "peu importe, il y aura sans doute des économies d'échelle dans cette grande région." )
( neut_parl_s01_0237 "pourquoi en sommes-nous arrivés là ?" )
( neut_parl_s01_0238 "le monde change ; les distances ont été réduites par les nouveaux modes de transport." )
( neut_parl_s01_0239 "nous vous rejoignons donc sur ce point." )
( neut_parl_s01_0240 "ce débat aura lieu : entamons-le un petit peu." )
( neut_parl_s01_0241 "Tout est donc à refaire." )
( neut_parl_s01_0242 "elle traitera certainement des évolutions du modèle sportif français." )
( neut_parl_s01_0243 "nous avons donc un problème majeur, lié à des décisions européennes." )
( neut_parl_s01_0244 "Se pose enfin une difficulté supplémentaire." )
( neut_parl_s01_0245 "pour une raison simple : cela heurte un principe de réalité." )
( neut_parl_s01_0246 "à ce sujet, nous saluons le plan présenté il y a quinze jours par le gouvernement." )
( neut_parl_s01_0247 "nous sommes également favorables, à ce que le coût du diagnostic soit partagé." )
( neut_parl_s01_0248 "il n'y a eu, ni renégociation, ni changement." )
( neut_parl_s01_0249 "Nous avons ainsi obtenu un certain nombre de choses." )
( neut_parl_s01_0250 "mon cher père noël, j'ai été très sage cette année." )
( neut_parl_s01_0251 "il vient donc stabiliser les effectifs globaux du ministère de la défense." )
( neut_parl_s01_0252 "contrairement à l'Afghanistan, la Syrie n'est pas un acteur lointain." )
( neut_parl_s01_0254 "je vous suggère, monsieur de courson, de retirer votre amendement." )
( neut_parl_s01_0255 "enfin nous agissons au niveau européen et franco-britannique." )
( neut_parl_s01_0256 "j'aurais pu être sensible à ce qu'a dit notre collègue gagnaire." )
( neut_parl_s01_0257 "mais il est difficile apriori de définir, qui aurait droit ou non, de faire des recours." )
( neut_parl_s01_0258 "C'est là une avancée que nous saluons." )
( neut_parl_s01_0260 "l'enjeu, sans être négligeable, n'était pas majeur." )
( neut_parl_s01_0261 "en cas de maladie psychiatrique, il n'est pas en capacité." )
( neut_parl_s01_0262 "ils ont également progressé en italie, en belgique, aux pays_bas, et en irlande." )
( neut_parl_s01_0263 "nous avons bien entendu des règles communes pour faire vivre une monnaie unique." )
( neut_parl_s01_0264 "peut-être au fond, était-ce une mesure juste." )
( neut_parl_s01_0265 "trois maliens, un belge et un de nos compatriotes y ont perdu la vie." )
( neut_parl_s01_0267 "Cela accentue aussi par ailleurs le risque de fraude." )
( neut_parl_s01_0268 "on ne peut pas non plus heurter de front la réalité juridique." )
( neut_parl_s01_0269 "Vous vous y êtes en effet farouchement opposés, Monsieur Hollande en tête." )
( neut_parl_s01_0270 "cet amendement vise à rétablir la langue française dans sa plénitude." )
( neut_parl_s01_0271 "Je voudrais, moi aussi, comme mon collègue potier, finir sur une bonne note." )
( neut_parl_s01_0272 "vous avez su le faire brillamment hier." )
( neut_parl_s01_0273 "ils se tiendront le vingt-cinq juin prochain." )
( neut_parl_s01_0274 "croyez-vous que je l'aie oublié ?" )
( neut_parl_s01_0275 "vos services le savent bien." )
( neut_parl_s01_0276 "donc cette politique a échoué." )
( neut_parl_s01_0277 "tous les voyants sont aujourd'hui en rouge." )
( neut_parl_s01_0278 "mais pour comprendre la dépense de l'état, il faut regarder dans le détail chaque ligne." )
( neut_parl_s01_0280 "voici à ce propos une brève anecdote." )
( neut_parl_s01_0281 "les règles, notamment de répartition de l'enveloppe, sont déterminées." )
( neut_parl_s01_0282 "il précise la notion d'opérateurs de fret express." )
( neut_parl_s01_0283 "je l'avais bien compris, monsieur gosselin." )
( neut_parl_s01_0284 "cette loi de programmation, c'est notre feuille de route pour les six prochaines années." )
( neut_parl_s01_0285 "les maires sont inquiets et en colère." )
( neut_parl_s01_0286 "ces témoignages, je peux vous les faire parvenir." )
( neut_parl_s01_0287 "trois chantiers mobilisent le gouvernement." )
( neut_parl_s01_0288 "Le nombre de cas hebdomadaires supplémentaires dans certaines régions est en diminution." )
( neut_parl_s01_0289 "oui, notre pays a renoué avec le progrès par le dialogue social." )
( neut_parl_s01_0290 "on reconnaît bien la droite." )
( neut_parl_s01_0291 "je suis très heureux que l'assemblée nationale s'apprête à le voter unanimement." )
( neut_parl_s01_0292 "c'est pourquoi je m'interroge." )
( neut_parl_s01_0293 "l'obligation d'accueil des communes a longtemps été non organisée et insatisfaisante." )
( neut_parl_s01_0294 "voilà pourquoi il faut plafonner !" )
( neut_parl_s01_0295 "aujourd'hui, nous réaffirmons ce choix." )
( neut_parl_s01_0296 "nous savons tous que ces exigences, habitent le monde cheminot." )
( neut_parl_s01_0298 "de quoi avez-vous peur ?" )
( neut_parl_s01_0299 "je formulerai, malgré tout, un regret et une perspective." )
( neut_parl_s01_0300 "dans cette situation, les failles sont certaines et les espoirs, abîmés." )
( neut_parl_s01_0301 "il a pour intérêt de mettre autour de la table des personnes qui, souvent, s'ignorent." )
( neut_parl_s01_0302 "le travail du samedi, n'est en rien exceptionnel." )
( neut_parl_s01_0303 "La parole est à Monsieur Christophe Caresche." )
( neut_parl_s01_0304 "Vous verrez que c'est un sujet important." )
( neut_parl_s01_0305 "c'est ce débat-là que j'appelle chacune et chacun ici à reprendre." )
( neut_parl_s01_0306 "il se trouve que j'ai récemment participé à un voyage en israël." )
( neut_parl_s01_0307 "oui, les socialistes sont soucieux de l'épanouissement des familles." )
( neut_parl_s01_0308 "la mort de ce valeureux soldat touche la nation toute entière." )
( neut_parl_s01_0309 "le tout doit bien entendu se faire en pleine lumière." )
( neut_parl_s01_0310 "cela soulève une vraie interrogation." )
( neut_parl_s01_0311 "les conseils généraux doivent donc pouvoir aussi s'exprimer." )
( neut_parl_s01_0312 "une différence de demandee, ou une demande indéterminée : c'est l'un ou l'autre" )
( neut_parl_s01_0313 "par ailleurs, la gravité du pillage, n'est pas forcément fonction du chiffre d'affaires." )
( neut_parl_s01_0314 "Au fond, tous disent la même chose." )
( neut_parl_s01_0315 "mais même vos amis verts et de la gauche de la gauchee ne vous croient pas" )
( neut_parl_s01_0316 "l'argument de l'héritage n'est pas recevable." )
( neut_parl_s01_0318 "plus personne n'y croit !" )
( neut_parl_s01_0319 "j'espère que nous pourrons y travailler rapidement." )
( neut_parl_s01_0320 "adopter un enfant est un acte qui engage." )
( neut_parl_s01_0321 "un rapport, et rien d'autre." )
( neut_parl_s01_0322 "tout le monde partage ces objectifs." )
( neut_parl_s01_0323 "bref, ça va, ça vient !" )
( neut_parl_s01_0324 "le gouvernement a fait un choix." )
( neut_parl_s01_0326 "Non, pas de leçons à recevoir !" )
( neut_parl_s01_0327 "Les grandes langues à l'avenir seront le chinois, l'espagnol et l'arabe." )
( neut_parl_s01_0329 "madame Pires Beaune, c'est avec grand plaisir que je retire mon amendement." )
( neut_parl_s01_0330 "On peut dire que le débat a eu lieu, qu'il n'a pas z_eu lieu ou qu'il aura lieu." )
( neut_parl_s01_0332 "des extraits ont été publiés hier dans la presse, d'autres ce matin." )
( neut_parl_s01_0333 "Ce texte marque une première étape, et nous le voterons avec fierté et enthousiasme." )
( neut_parl_s01_0334 "Toutefois, cette démarche reste peu connue et de fait, peu utilisée par nos concitoyens." )
( neut_parl_s01_0335 "J'en viens à ma seconde approche du sujet." )
( neut_parl_s01_0336 "Les banques ont donc payé." )
( neut_parl_s01_0337 "une première étape n'a donc rien de dérisoire." )
( neut_parl_s01_0338 "aussi, votons-les sans réserve." )
( neut_parl_s01_0339 "Il est temps de passer enfin aux actes !" )
( neut_parl_s01_0340 "soyons fiers de relever de grands défis !" )
( neut_parl_s01_0341 "Nous avons examiné un sujet en commission, ce sujet a mûri." )
( neut_parl_s01_0342 "En effet, si le coût initial est faible, les matériaux en question sont lourds." )
( neut_parl_s01_0343 "Ce combat est aussi un combat pour nos valeurs." )
( neut_parl_s01_0345 "je commence par le renseignement, pièce essentielle de notre autonomie stratégique." )
( neut_parl_s01_0346 "Je rappelle que Google, n'a proposé la création d'un tel fonds, dans aucun autre pays." )
( neut_parl_s01_0347 "Vincent Peillon, c'est à vous que j'adresse cette question." )
( neut_parl_s01_0348 "Je rappelle que les remises existent aujourd'hui, totales, ou partielles." )
( neut_parl_s01_0349 "nous sommes donc, très proches l'un de l'autre." )
( neut_parl_s01_0352 "Changer le dispositif comme vous le proposez, ne serait pas la solution." )
( neut_parl_s01_0353 "Et cette concertation peut s'échelonner sur de longues périodes." )
( neut_parl_s01_0354 "Les pouvoirs publics apporteront le dernier tiers sous la forme de subventions." )
( neut_parl_s01_0355 "Et enfin, nous avons aussi obtenu le respect de la zone des cent milles." )
( neut_parl_s01_0356 "en matière d'export, cela arrive fréquemment." )
( neut_parl_s01_0357 "Je ne comprends pas pourquoi on veut créer une énième assemblée à consulter." )
( neut_parl_s01_0359 "Bridgestone possède trois usines : en France, en Italie, et en Espagne." )
( neut_parl_s01_0361 "Plus jamais ça, madame la garde des sceaux !" )
( neut_parl_s01_0362 "Dans l'espace non urbain, il y a les forêts et les espaces naturels." )
( neut_parl_s01_0363 "Faites-moi au moins grâce de cela." )
( neut_parl_s01_0364 "pourquoi un tel déséquilibre ?" )
( neut_parl_s01_0365 "Le jeu, en vaut-il la chandelle ?" )
( neut_parl_s01_0366 "La séance, suspendue à onze heures trente, est reprise à onze heures trente-cinq." )
( neut_parl_s01_0367 "la position de notre groupe n'est pas tranchée." )
( neut_parl_s01_0368 "voilà aussi l'intérêt de ce regroupement." )
( neut_parl_s01_0369 "monsieur Muet, il faut conclure." )
( neut_parl_s01_0370 "Cela ne nous paraît pas d'une grande cohérence." )
( neut_parl_s01_0371 "En trois mois, il y a eu une carte." )
( neut_parl_s01_0372 "côté dépenses, la branche maladie doit faire l'objet de, toutes les attentions." )
( neut_parl_s01_0373 "et un loyer en hausse, c'est un pouvoir d'achat en baisse." )
( neut_parl_s01_0374 "Il y a là aussi, une forme de hiérarchie et de modulation intéressante." )
( neut_parl_s01_0375 "nous ne sommes pas dans la même logique pour les automobiles et pour les camions." )
( neut_parl_s01_0376 "cette question relève de l'aménagement du territoire." )
( neut_parl_s01_0378 "Tout le monde en convient : le statu quo est impossible." )
( neut_parl_s01_0379 "c'est un premier vice qui entache l'ensemble du processus." )
( neut_parl_s01_0380 "La parole est à monsieur Philippe Gomes, pour le soutenir." )
( neut_parl_s01_0381 "Ces mesures seront présentées en juin prochain." )
( neut_parl_s01_0382 "Cela a créé une dynamique, un espoir incroyable." )
( neut_parl_s01_0383 "vols avec violence : de plus trois pour cent, à plus cinq pour cent." )
( neut_parl_s01_0384 "C'est évidemment un facteur, essentiel de l'épanouissement humain." )
( neut_parl_s01_0385 "C'est ce que corrige la proposition de loi." )
( neut_parl_s01_0386 "pour cela, l'état doit jouer, pleinement son rôle." )
( neut_parl_s01_0387 "elle doit s'adapter à un monde qui bouge." )
( neut_parl_s01_0388 "Le délai a été porté à huit jours depuis." )
( neut_parl_s01_0389 "Qui aurait pu en douter ?" )
( neut_parl_s01_0390 "en l'état actuel, la procédure est complexe, lourde et peu évidente." )
( neut_parl_s01_0391 "tous les indicateurs économiques sont au rouge, et les Français l'ont bien compris." )
( neut_parl_s01_0392 "Une femme meurt en France tous les deux jours sous les coups de son conjoint." )
( neut_parl_s01_0393 "c'est une approche quelque peu déconcertante du travail législatif." )
( neut_parl_s01_0394 "C'est trop, ou trop peu." )
( neut_parl_s01_0395 "ils ont voulu doubler les seuils sociaux." )
( neut_parl_s01_0396 "Ils iront donc particulièrement aux personnes en situation de handicap." )
( neut_parl_s01_0397 "en résumé, il s'agit d'accompagner l'enfant et le beau-parent dans les actes usuels." )
( neut_parl_s01_0399 "pourquoi est-ce différent de chacun ?" )
( neut_parl_s01_0400 "or il s'agit bien à travers cet article, de nier la famille biologique." )
( neut_parl_s01_0401 "pour conclure, nous sommes dans une période clé." )
( neut_parl_s01_0402 "une telle approche ne peut plus prévaloir." )
( neut_parl_s01_0403 "Qu'allez-vous faire des start-up ?" )
( neut_parl_s01_0404 "souhaitons que vous soyez entendu." )
( neut_parl_s01_0405 "soyons à la hauteur des attentes des Français." )
( neut_parl_s01_0406 "ce vaste oubli, c'est l'amnistie." )
( neut_parl_s01_0408 "Le droit d'option permettra peut-être à des projets économiques intelligents de naître." )
( neut_parl_s01_0409 "Or, l'on retrouve le nom de monsieur Guéant dans cette affaire." )
( neut_parl_s01_0410 "cette notion de taille critique est en effet importante." )
( neut_parl_s01_0411 "les deux méthodes se valent." )
( neut_parl_s01_0412 "des subventions ont par ailleurs été sollicitées auprès de l'Europe en ce sens." )
( neut_parl_s01_0413 "La première concerne les évolutions au niveau européen." )
( neut_parl_s01_0414 "depuis le début, nous nous tuons à vous l'expliquer." )
( neut_parl_s01_0415 "je citerai la nôtre en Bretagne, qui est très organisée, et qui obtient des résultats." )
( neut_parl_s01_0416 "peut-on, au fond, banaliser l'amnistie ?" )
( neut_parl_s01_0417 "ce n'est pas la même chose d'être étudiant ou senior que d'avoir un mode de vie différent." )
( neut_parl_s01_0418 "les élus ont la main sur cette décision ; ils en sont responsables." )
( neut_parl_s01_0420 "c'est terminé monsieur Estrosi." )
( neut_parl_s01_0421 "Ce crime était très préparé, très organisé." )
( neut_parl_s01_0422 "Peine perdue, objectif totalement raté !" )
( neut_parl_s01_0427 "C'est une question extrêmement importante." )
( neut_parl_s01_0428 "La parole est à Monsieur Alain Leboeuf, pour soutenir l'amendement." )
( neut_parl_s01_0429 "à défaut, je suggérais à l'Assemblée, de le rejeter." )
( neut_parl_s01_0430 "l'économie, l'entreprise, ne fonctionnent pas selon des règles arithmétiques de ce genre." )
( neut_parl_s01_0431 "Cet amendement apporte en effet une précision qui clarifie le texte." )
( neut_parl_s01_0433 "Je prends pour exemple le secteur du Pays de Bière, au nord de Fontainebleau." )
( neut_parl_s01_0434 "C'est une habitude de votre gouvernement, qui toutefois s'étiole au fil du temps." )
( neut_parl_s01_0435 "Ce système n'était en fait, qu'une mise sous tutelle de l'audiovisuel public." )
( neut_parl_s01_0436 "l'effort doit donc porter sur le plan social, plutôt que sur une niche fiscale." )
( neut_parl_s01_0437 "Je le lui ai d'ailleurs suggéré." )
( neut_parl_s01_0438 "j'espère que nous pourrons y revenir lors de la navette." )
( neut_parl_s01_0439 "certes dans ce texte, tout n'est pas du même bois." )
( neut_parl_s01_0440 "Vous dites une chose et son contraire." )
( neut_parl_s01_0441 "Nous les avons définis hier." )
( neut_parl_s01_0442 "On voit comment elle essaie d'empêcher Emirates entre autres de venir." )
( neut_parl_s01_0443 "Le calcul politique comme le dispositif juridique est mauvais." )
( neut_parl_s01_0444 "Cela empêche les gens d'être stabilisés dans leur emploi." )
( neut_parl_s01_0445 "doit-on figer, à un pour cent du revenu brut le budget européen ?" )
( neut_parl_s01_0446 "Je veux, pour conclure, tirer la sonnette d'alarme." )
( neut_parl_s01_0447 "Ils sont inconnus au bataillon !" )
( neut_parl_s01_0484 "On en vient aujourd'hui aux portables portefeuilles." )
( neut_parl_s01_0485 "Prenons l'exemple d'un Sandwich." )
( neut_parl_s01_0486 "Chacun en prend pour son grade !" )
( neut_parl_s01_0487 "J'espère que ce changement politique, n'empêchera pas son adoption." )
( neut_parl_s01_0488 "J'aimerai, avant de retirer cet amendement, obtenir cette précision." )
( neut_parl_s01_0489 "La parole est à monsieur Frédéric Reiss." )
( neut_parl_s01_0490 "Cela ne porte pas trop atteinte aux surgelés ou aux produits sous vide." )
( neut_parl_s01_0491 "De même, avec un salaire moindre, les cotisations sont de fait, moindres." )
( neut_parl_s01_0492 "c'est pourquoi nous insistons autant." )
( neut_parl_s01_0493 "Je crois bien connaître ce sujet." )
( neut_parl_s01_0494 "l'arrêt Cadbury Schweppes, n'est pas clair sur ce point." )
( neut_parl_s01_0495 "Le délai de quinze jours est donc raisonnable." )
( neut_parl_s01_0496 "De mémoire, je crois qu'il a été ajouté par Ségolène Royal." )
( neut_parl_s01_0497 "Nous y travaillons au quotidien, sans relâche." )
( neut_parl_s01_0498 "Je crois que nous avons là aussi, beaucoup enrichi le projet de loi." )
( neut_parl_s01_0499 "l'un des problèmes réside dans la coordination des financements." )
( neut_parl_s01_0501 "Un regroupement s'est opéré en deux mille dix entre les différents centres existants." )
( neut_parl_s01_0502 "Mais ouverture ne veut pas dire, naïveté." )
( neut_parl_s01_0503 "Vous dites monsieur Ollier, que les trente cinq heures, coûtent, vingt milliards." )
( neut_parl_s01_0504 "Le choc de simplification est bien nécessaire." )
( neut_parl_s01_0505 "Peu importe, comme vous pouvez le constater, c'est n'importe quoi !" )
( neut_parl_s01_0506 "Le contexte est en effet extrêmement difficile." )
( neut_parl_s01_0507 "quant aux maires, que veulent-ils ?" )
( neut_parl_s01_0508 "je cite la plus haute juridiction administrative." )
( neut_parl_s01_0509 "La parole est à monsieur Luc Chatel, pour un rappel au règlement." )
( neut_parl_s01_0510 "c'est en effet uniquement rédactionnel monsieur le rapporteur." )
( neut_parl_s01_0511 "Massonneau, porte sur l'enseignement de la langue des signes à l'école." )
( neut_parl_s01_0512 "La parole, est à Monsieur Philippe Gosselin, pour le soutenir." )
( neut_parl_s01_0514 "mon avis défavorable, ne le heurtera donc pas trop." )
( neut_parl_s01_0515 "Monsieur le ministre, il y a à gauche une vraie fierté à voter cette loi." )
( neut_parl_s01_0517 "nous serons vigilants quant à ce dispositif qui ne doit pas rester un beau slogan." )
( neut_parl_s01_0519 "Il s'agit d'un point crucial, fondamental à mes yeux." )
( neut_parl_s01_0521 "la conjoncture a bon dos, car il y a aussi l'impôt, qui rentre moins bien." )
( neut_parl_s01_0522 "la consultation s'achève normalement le onze octobre." )
( neut_parl_s01_0523 "cette majorité était bien entendu un leurre." )
( neut_parl_s01_0524 "le dispositif ne fonctionne pas." )
( neut_parl_s01_0525 "C'est une vision totalement utopique." )
( neut_parl_s01_0526 "La loi relative à la fraude, votée ici il y a un an, représente une avancée importante." )
( neut_parl_s01_0527 "dans quelle langue ferait-il campagne ?" )
( neut_parl_s01_0529 "neuf millions de personnes bénéficient de ces heures supplémentaires dites-vous." )
( neut_parl_s01_0530 "Jean Leonetti a rappelé cela." )
( neut_parl_s01_0531 "vous comprendrez donc que les cent vingt milliards pèsent peu au bout du compte." )
( neut_parl_s01_0532 "c'est pourquoi on demande une déclaration aux distributeurs d'azote, pas aux agriculteurs." )
( neut_parl_s01_0534 "balayez devant votre porte, devant la porte de ceux qui ne sont pas en séance aujourd'hui." )
( neut_parl_s01_0535 "notons toutefois que ces ratios ont baissé." )
( neut_parl_s01_0536 "nous faisons partie de ceux qui pensent que oui." )
( neut_parl_s01_0537 "un tel montant n'est pas dissuasif pour les grandes entreprises." )
( neut_parl_s01_0538 "il y a une nuance." )
( neut_parl_s01_0539 "Au regard du droit européen, on peut quand même s'interroger sur ce point." )
( neut_parl_s01_0541 "En effet, ce pluralisme n'empêche nullement le partenariat entre partis de gauche." )
( neut_parl_s01_0542 "être parent n'est pas une tâche facile, nous sommes nombreux à pouvoir en témoigner ici" )
( neut_parl_s01_0543 "Pourquoi refuser ce genre d'initiatives ?" )
( neut_parl_s01_0547 "Cela reviendrait à nier, tout le travail de nos chercheurs." )
( neut_parl_s01_0548 "et nous n'en resterons pas là, j'insiste sur ce point." )
( neut_parl_s01_0549 "Ce n'est pas du luxe !" )
( neut_parl_s01_0551 "Plusieurs états européens, dont la France, sont confrontés à ce grave problème." )
( neut_parl_s01_0552 "C'est un deuxième coup de lame qui les touche." )
( neut_parl_s01_0553 "Ils et elles cherchent, pour eux-mêmes, à répondre à la question du comment mourir." )
( neut_parl_s01_0554 "De fait, le chômage n'a pas reculé." )
( neut_parl_s01_0555 "J'en veux pour preuve, votre charge contre les pharmaciens et les notaires." )
( neut_parl_s01_0556 "Moins de moyens, et plus d'inégalités !" )
( neut_parl_s01_0557 "Il faut que nous soyons bien précis." )
( neut_parl_s01_0558 "En l'espèce, votre approche est mauvaise." )
( neut_parl_s01_0560 "Un peu de calme, seule Madame Greff a la parole." )
( neut_parl_s01_0562 "De mémoire, elle a été créée suite à la guerre du Golfe." )
( neut_parl_s01_0564 "Là encore, Laurent Fabius y représentera la France." )
( neut_parl_s01_0565 "Nous en arrivons aux questions." )
( neut_parl_s01_0566 "Je regrette madame la ministre, mais un diagnostic est nécessaire." )
( neut_parl_s01_0567 "Les familles sont donc bien prioritaires dans ce dialogue." )
( neut_parl_s01_0568 "même vous, vous mettez en cause cette justice." )
( neut_parl_s01_0569 "Toutefois, chat échaudé craint l'eau froide." )
( neut_parl_s01_0570 "Il s'agit d'avancées indéniables." )
( neut_parl_s01_0571 "Vous dites vouloir réorienter l'Europe." )
( neut_parl_s01_0572 "C'est pourquoi je demande le rejet de cet amendement." )
( neut_parl_s01_0573 "Il ne vous reste plus qu'à achever le travail." )
( neut_parl_s01_0574 "Vous savez comment fonctionne un club de football." )
( neut_parl_s01_0575 "Mais il faut éviter d'employer des mots trop forts qui peuvent choquer." )
( neut_parl_s01_0576 "Nous continuons aujourd'hui sur cette voie, et nous avons raison." )
( neut_parl_s01_0577 "C'est dans deux mois, mois d'août inclus." )
( neut_parl_s01_0578 "De telles attaques ne sont jamais neutres." )
( neut_parl_s01_0579 "Il faudrait aussi deux choses." )
( neut_parl_s01_0580 "En revanche, si on refuse cet hébergement, on refuse donc l'accompagnement." )
( neut_parl_s01_0581 "j'ouvre le scrutin, qui est annoncé dans l'enceinte de l'Assemblée nationale." )
( neut_parl_s01_0582 "Parce que cette loi que je sache, va être une loi, d'ordre public." )
( neut_parl_s01_0583 "Il s'agit du réacteur d'Arak, de l'uranium à vingt pour cent et de l'enrichissement." )
( neut_parl_s01_0584 "C'est à eux aussi que nous devrons nous adresser de manière directe." )
( neut_parl_s01_0585 "Celui-là ne déroge pas à la règle." )
( neut_parl_s01_0586 "On voit bien que les stages correspondent à un besoin." )
( neut_parl_s01_0587 "Madame Marie-Françoise Bechtel et Monsieur Jean-Luc Laurent ." )
( neut_parl_s01_0588 "Tu ne peux pas faire cela !" )
( neut_parl_s01_0589 "Cela fait tout de même, une demi-heure que nous vous écoutons." )
( neut_parl_s01_0590 "Vous êtes donc très largement satisfait par le droit existant." )
( neut_parl_s01_0591 "Elle a déterminé, quinze actions visant à freiner l'érosion des bases fiscales." )
( neut_parl_s01_0594 "Cette force demeure dans le temps." )
( neut_parl_s01_0595 "Selon elles, les élus, toujours trop payés, sont forcément des fraudeurs." )
( neut_parl_s01_0596 "Preuve en est les proportions d'amendements qui vous sont faites sur le sujet." )
( neut_parl_s01_0597 "Tout cela, chacun ici le sait." )
( neut_parl_s01_0599 "Vous avez parlé de haine de la France." )
( neut_parl_s01_0600 "C'est chercher à réduire évasion et niches fiscales." )
( neut_parl_s01_0601 "Nous aurons nécessairement ce débat à un moment ou à un autre de cette législature." )
( neut_parl_s01_0602 "Je vais vous dire une chose très importante." )
( neut_parl_s01_0603 "Je voterai oui avec vous, pour ces trois raisons." )
( neut_parl_s01_0604 "Nous avions eu un long débat à ce sujet." )
( neut_parl_s01_0605 "C'est une conséquence du vieillissement." )
( neut_parl_s01_0606 "Nous avons développé l'accueil des petits." )
( neut_parl_s01_0607 "Quant à l'expérience espagnole, elle est encore plus catastrophique." )
( neut_parl_s01_0608 "Il y a donc là aussi, un levier vertueux que le Gouvernement essaie de supprimer." )
( neut_parl_s01_0609 "En l'état actuel du droit, les listes électorales sont révisées annuellement." )
( neut_parl_s01_0610 "C'est un texte qui remet enfin !" )
( neut_parl_s01_0611 "Accéder à un médecin, est parfois devenu un privilège ; cela doit redevenir un droit." )
( neut_parl_s01_0612 "Néanmoins, plusieurs zones d'ombre subsistent." )
( neut_parl_s01_0614 "Moi, je souhaite son succès, et je m'appuie sur les meilleurs talents." )
( neut_parl_s01_0615 "La majorité d'entre nous, a estimé que oui." )
( neut_parl_s01_0616 "Ce groupe public ferroviaire, comprendra près de cent cinquante cinq mille cheminots." )
( neut_parl_s01_0617 "La parole est à Monsieur Philippe Baumel." )
( neut_parl_s01_0618 "Ces personnes restent dans le milieu rural où elles vivaient." )
( neut_parl_s01_0619 "Pour le reste, tout a été dit." )
( neut_parl_s01_0620 "d'autres pays ont eu à y faire face, et ont adapté leurs législations." )
( neut_parl_s01_0621 "Ce n'est pas à l'honneur de ce Gouvernement." )
( neut_parl_s01_0623 "En France, ce gouvernement des juges et des experts, adviendra si ce traité est adopté." )
( neut_parl_s01_0624 "Mais encore faut-il le justifier." )
( neut_parl_s01_0625 "C'est autant que cinq trains complets et que deux cents cinquante camions." )
( neut_parl_s01_0626 "C'est une décision extrêmement importante." )
( neut_parl_s01_0627 "rome, se résume-t-elle à néron ?" )
( neut_parl_s01_0628 "Et ce sera toujours la marque de ce quinquennat, donc, de ce gouvernement." )
( neut_parl_s01_0629 "La parole est à Madame Valérie Corre, pour le groupe socialiste républicain et citoyen." )
( neut_parl_s01_0631 "Partout, il doit s'améliorer." )
( neut_parl_s01_0633 "Nous gagnerons beaucoup à examiner ce qui est pratiqué là-bas." )
( neut_parl_s01_0634 "et monsieur goasguen, qui sait tout, et qui pense que les autres ne savent rien." )
( neut_parl_s01_0635 "Nous pourrons y revenir, ultérieurement." )
( neut_parl_s01_0636 "Le Parlement a donc joué pleinement son rôle." )
( neut_parl_s01_0637 "Voilà de façon extrêmement concrète ce qu'il y a derrière cette augmentation." )
( neut_parl_s01_0638 "Personne ne touchera aux communes." )
( neut_parl_s01_0639 "Nous savons qu'il y a des problèmes de sécurité dans ces immeubles." )
( neut_parl_s01_0640 "l'exigence de dialogue, vaut aussi pour les élus locaux." )
( neut_parl_s01_0641 "Notre devoir sera d'augmenter l'activité partout où nous pouvons le faire." )
( neut_parl_s01_0642 "Subsiste un point de discussion, que je voudrais aborder maintenant." )
( neut_parl_s01_0643 "La clause de conscience en découle." )
( neut_parl_s01_0644 "Nous sommes favorables à cet allégement, non à la méthode choisie pour y parvenir." )
( neut_parl_s01_0645 "Sur le fond, tout a déjà été dit." )
( neut_parl_s01_0646 "C'est la raison pour laquelle nous accueillons avec intérêt, votre amendement." )
( neut_parl_s01_0647 "Pour les grosses entreprises, nous organisons la résistance au plus haut niveau." )
( neut_parl_s01_0648 "C'est d'un ridicule achevé !" )
( neut_parl_s01_0649 "il faudra que vous sortiez un jour de l'ambiguïté." )
( neut_parl_s01_0650 "nous pouvons à notre tour, leur faire confiance." )
( neut_parl_s01_0651 "ce dispositif respecte les principes généraux du droit." )
( neut_parl_s01_0653 "Rien de tout cela dans cette proposition de loi remodelée." )
( neut_parl_s01_0654 "C'est ainsi que nous agirons au service de nos compatriotes." )
( neut_parl_s01_0655 "Le mariage est donc bel et bien ouvert à tous." )
